class,cap-shape,cap-surface,cap-color,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,population,habitat
p,x,s,n,f,c,n,b,t,s,k,w,p,p,w,o,e,v,l
p,k,y,n,f,c,n,b,t,k,k,p,p,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,k,s,w,p,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,k,k,p,p,p,w,o,e,v,l
p,f,y,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,l
p,f,y,e,f,c,n,b,t,k,k,w,p,p,w,o,e,v,p
p,f,y,n,f,c,n,b,t,s,s,w,w,p,w,o,e,v,p
p,f,y,n,f,c,n,b,t,s,s,w,p,p,w,o,e,v,l
p,k,y,n,f,c,n,b,t,k,s,p,w,p,w,o,e,v,l
p,k,y,n,f,c,n,b,t,k,s,p,w,p,w,o,e,v,p
p,f,s,e,f,c,n,b,t,k,s,w,p,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,k,k,w,p,p,w,o,e,v,d
p,k,s,n,f,c,n,b,t,k,s,p,w,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,s,s,p,p,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,k,k,p,w,p,w,o,e,v,d
p,x,s,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,s,k,p,w,p,w,o,e,v,p
p,x,s,n,f,c,n,b,t,k,k,w,p,p,w,o,e,v,l
p,f,y,e,f,c,n,b,t,s,k,w,p,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,k,s,w,p,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,k,k,p,p,p,w,o,e,v,p
p,x,y,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,s,k,p,w,p,w,o,e,v,p
p,f,s,e,f,c,n,b,t,k,s,p,w,p,w,o,e,v,d
p,x,s,e,f,c,n,b,t,k,k,w,w,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,k,k,w,w,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,p
p,f,s,e,f,c,n,b,t,s,k,p,w,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,k,k,w,p,p,w,o,e,v,d
p,f,s,n,f,c,n,b,t,s,k,w,w,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,s,k,w,p,p,w,o,e,v,p
p,f,y,n,f,c,n,b,t,k,k,p,p,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,s,k,p,p,p,w,o,e,v,d
p,f,y,n,f,c,n,b,t,k,s,p,p,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,k,k,p,w,p,w,o,e,v,l
p,f,y,e,f,c,n,b,t,s,k,p,w,p,w,o,e,v,p
p,f,y,n,f,c,n,b,t,k,s,w,p,p,w,o,e,v,d
p,f,s,e,f,c,n,b,t,k,k,w,p,p,w,o,e,v,d
p,f,s,e,f,c,n,b,t,s,k,w,p,p,w,o,e,v,d
p,f,y,n,f,c,n,b,t,k,k,p,p,p,w,o,e,v,d
p,f,s,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,d
p,f,s,n,f,c,n,b,t,k,s,p,p,p,w,o,e,v,d
p,k,y,e,f,c,n,b,t,s,s,p,p,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,d
p,f,s,e,f,c,n,b,t,k,k,w,p,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,s,s,w,p,p,w,o,e,v,d
p,f,y,n,f,c,n,b,t,k,s,w,p,p,w,o,e,v,l
p,f,y,e,f,c,n,b,t,s,s,p,p,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,s,k,p,p,p,w,o,e,v,p
p,x,y,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,d
e,x,f,w,f,w,b,p,e,k,s,w,w,p,w,t,p,n,g
p,x,s,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,d
p,x,s,e,f,c,n,b,t,s,s,p,w,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,k,k,p,w,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,s,s,p,p,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,s,k,w,w,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,k,s,w,w,p,w,o,e,v,p
p,x,s,n,f,c,n,b,t,k,k,w,w,p,w,o,e,v,l
e,x,f,g,f,w,b,p,e,s,k,w,w,p,w,t,p,n,g
p,f,y,e,f,c,n,b,t,k,s,w,p,p,w,o,e,v,l
p,f,y,e,f,c,n,b,t,s,k,w,p,p,w,o,e,v,l
p,x,y,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,p
p,x,s,n,f,c,n,b,t,k,k,p,w,p,w,o,e,v,p
p,k,s,e,f,c,n,b,t,k,s,p,p,p,w,o,e,v,p
p,k,y,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,k,k,p,p,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,k,k,w,w,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,k,s,w,w,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,p
p,f,y,n,f,c,n,b,t,k,k,w,w,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,k,s,w,w,p,w,o,e,v,p
e,k,f,w,f,w,b,p,e,s,k,w,w,p,w,t,p,n,g
p,k,y,n,f,c,n,b,t,s,k,p,w,p,w,o,e,v,d
p,f,s,e,f,c,n,b,t,s,k,p,w,p,w,o,e,v,d
p,x,y,e,f,c,n,b,t,k,s,p,p,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,s,s,p,p,p,w,o,e,v,l
p,x,s,n,f,c,n,b,t,s,s,w,p,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,k,s,w,p,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,s,s,w,p,p,w,o,e,v,l
p,x,y,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,s,k,p,p,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,s,k,p,w,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,k,s,p,w,p,w,o,e,v,p
p,f,y,n,f,c,n,b,t,k,k,w,p,p,w,o,e,v,l
p,f,y,e,f,c,n,b,t,s,k,w,p,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,k,s,w,w,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,s,s,w,w,p,w,o,e,v,d
p,f,s,n,f,c,n,b,t,s,k,p,p,p,w,o,e,v,p
p,f,y,e,f,c,n,b,t,k,s,p,w,p,w,o,e,v,p
p,f,y,e,f,c,n,b,t,k,s,w,p,p,w,o,e,v,l
p,x,y,e,f,c,n,b,t,k,s,w,p,p,w,o,e,v,p
p,k,s,e,f,c,n,b,t,s,k,p,p,p,w,o,e,v,p
p,f,y,e,f,c,n,b,t,s,s,p,w,p,w,o,e,v,p
p,f,y,n,f,c,n,b,t,s,s,w,p,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,k,k,p,p,p,w,o,e,v,d
p,f,s,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,p
p,k,s,e,f,c,n,b,t,s,k,w,p,p,w,o,e,v,p
p,f,y,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,k,k,p,w,p,w,o,e,v,p
e,x,s,n,a,c,b,n,e,s,s,o,o,p,o,o,p,v,l
p,x,s,n,f,c,n,b,t,s,s,p,w,p,w,o,e,v,l
p,k,s,n,f,c,n,b,t,s,s,p,w,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,s,k,w,p,p,w,o,e,v,d
p,f,s,n,f,c,n,b,t,k,s,w,w,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,s,s,w,p,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,k,k,w,w,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,k,s,p,p,p,w,o,e,v,p
p,f,y,e,f,c,n,b,t,s,k,p,p,p,w,o,e,v,d
p,f,s,n,f,c,n,b,t,s,s,p,w,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,s,k,w,p,p,w,o,e,v,l
p,x,s,n,f,c,n,b,t,s,k,w,w,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,s,s,p,p,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,k,k,p,p,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,k,s,p,w,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,k,k,p,w,p,w,o,e,v,p
p,k,s,e,f,c,n,b,t,k,s,p,w,p,w,o,e,v,l
p,x,y,e,f,c,n,b,t,s,s,w,p,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,s,s,w,p,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,s,k,p,p,p,w,o,e,v,l
p,x,s,n,f,c,n,b,t,s,s,w,p,p,w,o,e,v,d
p,k,y,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,k,k,p,w,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,s,s,p,w,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,d
p,f,y,n,f,c,n,b,t,s,s,p,p,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,k,k,p,p,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,s,s,w,p,p,w,o,e,v,p
p,k,y,n,f,c,n,b,t,k,k,w,p,p,w,o,e,v,p
p,f,y,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,s,s,p,w,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,s,s,w,w,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,s,s,w,p,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,k,s,p,w,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,k,k,w,w,p,w,o,e,v,d
p,x,y,e,f,c,n,b,t,k,k,p,p,p,w,o,e,v,d
p,f,s,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,p
p,x,s,n,f,c,n,b,t,k,k,w,p,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,k,k,p,p,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,s,k,w,w,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,s,s,p,p,p,w,o,e,v,p
e,x,s,g,f,w,b,p,e,s,k,w,w,p,w,t,p,n,g
p,k,y,n,f,c,n,b,t,k,k,p,w,p,w,o,e,v,p
p,x,y,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,p
p,x,s,n,f,c,n,b,t,s,s,w,w,p,w,o,e,v,p
p,x,s,n,f,c,n,b,t,s,s,w,p,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,k,k,p,w,p,w,o,e,v,l
p,k,y,n,f,c,n,b,t,s,s,p,p,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,k,s,p,w,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,s,k,w,w,p,w,o,e,v,d
p,k,y,n,f,c,n,b,t,k,s,p,p,p,w,o,e,v,d
p,x,y,e,f,c,n,b,t,k,k,p,w,p,w,o,e,v,l
p,k,s,n,f,c,n,b,t,k,s,p,w,p,w,o,e,v,p
p,x,s,n,f,c,n,b,t,s,k,w,w,p,w,o,e,v,p
p,x,y,e,f,c,n,b,t,s,k,p,w,p,w,o,e,v,d
p,f,s,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,d
p,f,s,n,f,c,n,b,t,s,k,w,p,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,k,s,p,p,p,w,o,e,v,p
p,f,s,e,f,c,n,b,t,k,s,p,w,p,w,o,e,v,p
p,x,y,e,f,c,n,b,t,k,s,w,p,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,k,s,p,p,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,s,s,p,w,p,w,o,e,v,p
p,f,y,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,k,s,p,w,p,w,o,e,v,d
p,x,s,e,f,c,n,b,t,k,k,w,p,p,w,o,e,v,d
p,x,s,e,f,c,n,b,t,k,k,w,w,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,k,s,p,p,p,w,o,e,v,p
p,x,y,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,p
p,x,s,n,f,c,n,b,t,s,k,p,w,p,w,o,e,v,d
p,x,s,e,f,c,n,b,t,s,k,w,p,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,s,k,w,p,p,w,o,e,v,l
p,x,s,n,f,c,n,b,t,s,k,w,p,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,k,s,p,w,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,s,s,p,p,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,k,s,w,w,p,w,o,e,v,d
p,x,s,e,f,c,n,b,t,k,k,p,p,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,k,s,w,p,p,w,o,e,v,l
p,x,s,n,f,c,n,b,t,s,k,p,w,p,w,o,e,v,d
p,f,s,e,f,c,n,b,t,k,s,p,w,p,w,o,e,v,d
p,k,y,n,f,c,n,b,t,s,k,w,p,p,w,o,e,v,p
p,x,s,n,f,c,n,b,t,s,k,p,p,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,k,s,w,p,p,w,o,e,v,p
p,k,y,n,f,c,n,b,t,k,s,w,p,p,w,o,e,v,p
p,f,s,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,d
p,f,s,n,f,c,n,b,t,k,k,p,w,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,s,k,w,p,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,s,s,p,p,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,k,s,p,p,p,w,o,e,v,p
p,f,y,n,f,c,n,b,t,s,k,p,w,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,k,s,w,w,p,w,o,e,v,l
p,x,y,e,f,c,n,b,t,s,s,p,w,p,w,o,e,v,p
p,f,y,n,f,c,n,b,t,k,k,w,w,p,w,o,e,v,l
p,f,y,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,p
p,x,y,e,f,c,n,b,t,k,s,p,w,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,s,s,p,p,p,w,o,e,v,l
p,k,s,n,f,c,n,b,t,s,k,w,w,p,w,o,e,v,d
p,x,y,e,f,c,n,b,t,s,s,p,w,p,w,o,e,v,p
p,x,s,n,f,c,n,b,t,k,s,p,p,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,k,s,p,w,p,w,o,e,v,p
p,f,s,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,p
e,b,f,g,f,w,b,p,e,s,k,w,w,p,w,t,p,s,g
p,x,s,n,f,c,n,b,t,k,s,w,w,p,w,o,e,v,p
p,k,s,n,f,c,n,b,t,k,s,w,p,p,w,o,e,v,p
e,b,s,n,a,c,b,o,e,s,s,o,o,p,n,o,p,v,l
p,f,s,n,f,c,n,b,t,s,s,p,p,p,w,o,e,v,d
p,f,y,n,f,c,n,b,t,k,k,p,w,p,w,o,e,v,d
p,x,y,e,f,c,n,b,t,s,k,w,p,p,w,o,e,v,d
p,x,s,e,f,c,n,b,t,k,s,p,p,p,w,o,e,v,d
p,k,y,c,a,c,b,w,e,k,y,c,c,p,w,n,n,c,d
p,x,s,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,k,k,w,p,p,w,o,e,v,p
p,x,s,n,f,c,n,b,t,k,k,p,p,p,w,o,e,v,l
p,x,y,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,d
p,x,s,e,f,c,n,b,t,k,k,p,w,p,w,o,e,v,d
p,f,s,e,f,c,n,b,t,s,s,p,w,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,s,k,p,w,p,w,o,e,v,d
p,f,s,n,f,c,n,b,t,k,k,w,w,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,k,s,p,p,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,s,k,p,p,p,w,o,e,v,l
p,f,y,e,f,c,n,b,t,s,k,w,p,p,w,o,e,v,d
p,f,y,n,f,c,n,b,t,s,k,p,w,p,w,o,e,v,l
p,x,y,e,f,c,n,b,t,k,k,w,w,p,w,o,e,v,l
p,f,y,e,f,c,n,b,t,k,s,p,p,p,w,o,e,v,p
p,f,s,e,f,c,n,b,t,k,k,w,w,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,k,s,p,w,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,k,k,w,w,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,k,k,p,p,p,w,o,e,v,d
p,k,y,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,p
p,x,y,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,s,s,p,w,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,k,k,p,w,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,s,s,w,w,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,s,k,p,w,p,w,o,e,v,d
p,f,y,n,f,c,n,b,t,k,k,w,p,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,s,k,w,p,p,w,o,e,v,d
p,k,s,n,f,c,n,b,t,s,k,p,w,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,s,s,w,w,p,w,o,e,v,d
p,f,y,n,f,c,n,b,t,k,k,w,w,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,s,k,p,p,p,w,o,e,v,p
p,f,y,e,f,c,n,b,t,s,k,p,p,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,k,s,p,w,p,w,o,e,v,d
p,x,s,e,f,c,n,b,t,k,s,w,p,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,s,k,w,w,p,w,o,e,v,d
p,f,s,n,f,c,n,b,t,k,s,w,w,p,w,o,e,v,d
p,f,s,e,f,c,n,b,t,s,k,p,p,p,w,o,e,v,p
p,x,s,n,f,c,n,b,t,s,s,p,p,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,d
p,k,y,n,f,c,n,b,t,k,k,p,w,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,k,s,w,w,p,w,o,e,v,p
p,f,y,n,f,c,n,b,t,s,k,p,w,p,w,o,e,v,p
p,f,s,e,f,c,n,b,t,k,k,p,p,p,w,o,e,v,l
p,x,s,n,f,c,n,b,t,s,k,w,w,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,s,k,p,w,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,s,s,p,w,p,w,o,e,v,d
p,x,s,e,f,c,n,b,t,k,k,p,p,p,w,o,e,v,p
p,f,s,e,f,c,n,b,t,s,k,w,p,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,k,s,w,p,p,w,o,e,v,p
p,x,s,n,f,c,n,b,t,s,k,p,w,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,s,s,p,p,p,w,o,e,v,d
p,f,s,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,d
p,x,s,e,f,c,n,b,t,s,k,p,w,p,w,o,e,v,l
p,x,s,n,f,c,n,b,t,k,s,w,w,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,k,k,p,p,p,w,o,e,v,d
p,x,y,e,f,c,n,b,t,s,k,w,p,p,w,o,e,v,l
p,x,s,n,f,c,n,b,t,s,k,p,p,p,w,o,e,v,p
p,x,y,e,f,c,n,b,t,s,s,w,p,p,w,o,e,v,p
p,f,s,e,f,c,n,b,t,k,k,w,w,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,k,s,w,p,p,w,o,e,v,d
p,f,y,n,f,c,n,b,t,s,s,p,w,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,l
p,x,s,n,f,c,n,b,t,k,s,w,p,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,d
p,x,s,e,f,c,n,b,t,s,k,p,p,p,w,o,e,v,d
p,f,s,n,f,c,n,b,t,k,k,w,p,p,w,o,e,v,l
p,x,y,e,f,c,n,b,t,k,k,w,p,p,w,o,e,v,p
p,f,y,e,f,c,n,b,t,k,k,p,p,p,w,o,e,v,d
p,x,y,e,f,c,n,b,t,k,k,p,w,p,w,o,e,v,p
p,k,y,n,f,c,n,b,t,k,k,w,w,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,s,s,w,w,p,w,o,e,v,l
p,x,y,e,f,c,n,b,t,s,s,p,p,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,s,s,w,w,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,k,k,p,w,p,w,o,e,v,d
p,f,s,e,f,c,n,b,t,k,s,p,p,p,w,o,e,v,d
e,x,f,g,f,w,b,g,e,k,k,w,w,p,w,t,p,s,g
p,x,s,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,s,k,p,p,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,s,s,p,p,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,l
p,f,y,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,d
e,b,f,g,f,w,b,w,e,s,s,w,w,p,w,t,p,s,g
p,f,y,n,f,c,n,b,t,k,s,w,p,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,s,k,p,p,p,w,o,e,v,d
p,f,y,n,f,c,n,b,t,s,s,p,p,p,w,o,e,v,d
p,f,s,n,f,c,n,b,t,s,k,p,w,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,s,k,w,p,p,w,o,e,v,d
p,x,y,e,f,c,n,b,t,k,s,p,w,p,w,o,e,v,d
p,f,y,n,f,c,n,b,t,s,s,w,w,p,w,o,e,v,l
p,x,s,n,f,c,n,b,t,s,k,p,p,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,s,s,p,w,p,w,o,e,v,d
e,k,f,g,f,w,b,p,e,k,s,w,w,p,w,t,p,s,g
e,b,s,n,a,c,b,y,e,s,s,o,o,p,n,o,p,c,l
p,f,s,n,f,c,n,b,t,s,s,w,w,p,w,o,e,v,l
p,x,s,n,f,c,n,b,t,s,s,p,w,p,w,o,e,v,p
p,f,y,n,f,c,n,b,t,s,s,p,p,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,k,s,w,w,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,s,s,p,w,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,s,s,p,p,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,s,s,p,p,p,w,o,e,v,p
p,f,y,e,f,c,n,b,t,k,k,p,w,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,k,k,w,p,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,d
e,x,f,w,f,w,b,g,e,s,k,w,w,p,w,t,p,n,g
p,f,s,n,f,c,n,b,t,s,s,p,p,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,k,s,p,w,p,w,o,e,v,l
p,x,s,n,f,c,n,b,t,k,s,p,p,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,k,s,p,p,p,w,o,e,v,l
p,x,s,n,f,c,n,b,t,k,k,p,w,p,w,o,e,v,d
p,k,y,n,f,c,n,b,t,k,k,p,w,p,w,o,e,v,d
p,f,s,n,f,c,n,b,t,k,k,w,p,p,w,o,e,v,p
p,x,y,e,f,c,n,b,t,s,s,w,p,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,s,s,p,w,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,s,k,w,w,p,w,o,e,v,d
p,x,s,n,f,c,n,b,t,s,k,w,w,p,w,o,e,v,l
p,x,s,n,f,c,n,b,t,s,s,p,w,p,w,o,e,v,d
p,x,y,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,s,s,w,p,p,w,o,e,v,d
p,f,s,e,f,c,n,b,t,k,k,w,p,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,s,k,w,p,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,s,k,p,p,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,s,s,w,p,p,w,o,e,v,l
p,f,y,e,f,c,n,b,t,s,s,p,p,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,k,k,p,w,p,w,o,e,v,l
p,x,y,e,f,c,n,b,t,k,k,w,w,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,k,k,w,w,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,s,s,w,w,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,k,s,p,p,p,w,o,e,v,p
p,k,y,e,f,c,n,b,t,k,k,w,w,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,l
p,x,s,e,f,c,n,b,t,k,s,p,p,p,w,o,e,v,p
p,x,y,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,p
p,f,y,e,f,c,n,b,t,s,k,w,w,p,w,o,e,v,l
p,x,y,e,f,c,n,b,t,k,k,w,w,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,s,s,w,p,p,w,o,e,v,l
p,f,y,n,f,c,n,b,t,k,k,p,p,p,w,o,e,v,d
p,f,y,e,f,c,n,b,t,s,k,p,p,p,w,o,e,v,l
p,x,y,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,s,k,p,w,p,w,o,e,v,d
p,f,s,e,f,c,n,b,t,k,s,p,w,p,w,o,e,v,l
p,f,s,e,f,c,n,b,t,k,k,p,w,p,w,o,e,v,p
p,x,s,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,p
p,f,s,e,f,c,n,b,t,k,k,w,w,p,w,o,e,v,p
p,f,s,e,f,c,n,b,t,s,s,w,w,p,w,o,e,v,p
p,f,s,n,f,c,n,b,t,k,k,p,w,p,w,o,e,v,l
p,f,y,e,f,c,n,b,t,k,k,p,p,p,w,o,e,v,d
p,f,y,n,f,c,n,b,t,k,k,p,w,p,w,o,e,v,p
p,k,s,e,f,c,n,b,t,k,k,w,p,p,w,o,e,v,l
p,f,s,n,f,c,n,b,t,k,k,p,w,p,w,o,e,v,d
p,f,y,n,f,c,n,b,t,s,s,p,p,p,w,o,e,v,p
p,f,s,e,f,c,n,b,t,k,s,p,p,p,w,o,e,v,l
